GYR/x,GYR/y,GYR/z,ACC/x,ACC/y,ACC/z,RPY/R,RPY/P,RPY/Y,FINGERS/thumb,FINGERS/index,FINGERS/middle,FINGERS/ring
0.011872782371938229,0.010985319502651691,-0.008940375410020351,-0.08203125,-0.3515625,0.35546875,0.6285445094108582,0.12655407190322876,-1.5361580848693848,2354.0,3330.0,2971.0,3380.0,3.890805959701538
0.03231343626976013,0.02828429825603962,-0.006730643101036549,0.07421875,-0.12890625,0.1953125,0.6221259236335754,0.1286076009273529,-1.5343939065933228,2355.0,3329.0,2971.0,3376.0,3.8924176692962646
0.1732116937637329,0.03357042744755745,-0.0017041987739503384,0.13671875,0.21875,1.31640625,0.6367565393447876,0.1317373663187027,-1.5307809114456177,2355.0,3330.0,2975.0,3376.0,3.890805959701538
1.3347914218902588,0.04176556318998337,0.004612449090927839,0.48046875,-0.26171875,2.00390625,0.6885852813720703,0.13115178048610687,-1.5272008180618286,2351.0,3317.0,2977.0,3368.0,3.882747173309326
4.341536045074463,0.17781387269496918,0.06567716598510742,0.97265625,-1.3828125,2.53515625,0.8174824714660645,0.13481667637825012,-1.5114823579788208,2357.0,3315.0,3005.0,3376.0,3.8924176692962646
4.46766471862793,1.8763790130615234,2.4560511112213135,0.2890625,4.64453125,1.11328125,1.3112355470657349,0.07812577486038208,-1.3411126136779785,2358.0,3318.0,3014.0,3353.0,3.8891942501068115
2.7154297828674316,2.0081307888031006,2.935905694961548,-0.86328125,4.515625,1.93359375,1.4427402019500732,-0.02075471542775631,-1.2398922443389893,2363.0,3326.0,3017.0,3350.0,3.8891942501068115
1.5554983615875244,1.8588578701019287,2.69303297996521,-2.53125,0.59375,2.265625,1.508411169052124,-0.12958192825317383,-1.1530911922454834,2367.0,3330.0,3019.0,3353.0,3.890805959701538
0.7860792875289917,1.1306782960891724,2.0864827632904053,-3.40625,0.01171875,3.1171875,1.555985689163208,-0.2922342121601105,-1.0325846672058105,2371.0,3329.0,3021.0,3357.0,3.890805959701538
0.26139548420906067,-2.45307993888855,1.975894808769226,-7.2421875,0.88671875,5.24609375,1.5833206176757812,-0.3687598705291748,-1.0769405364990234,2374.0,3344.0,3044.0,3375.0,3.890805959701538
-0.31621938943862915,-5.706160545349121,1.7953509092330933,-7.8515625,1.25,3.609375,1.648211121559143,-0.43191513419151306,-1.2723146677017212,2367.0,3348.0,3067.0,3393.0,3.8843588829040527
-0.6011923551559448,-7.967778205871582,1.738610029220581,-7.80078125,2.05078125,2.015625,1.7600226402282715,-0.4581751823425293,-1.5801752805709839,2359.0,3408.0,3206.0,3450.0,3.890805959701538
-7.051199913024902,-16.13375473022461,3.1126160621643066,-22.0,2.31640625,-1.19140625,1.8501245975494385,-0.35071632266044617,-2.794280767440796,2289.0,3411.0,3233.0,3463.0,3.8891942501068115
-2.4129536151885986,-11.421791076660156,2.9930098056793213,-16.07421875,-2.125,-8.35546875,1.8863450288772583,-0.32180190086364746,2.886016368865967,2170.0,3406.0,3235.0,3457.0,3.8891942501068115
-1.2222328186035156,-4.755215167999268,2.471524238586426,-13.90234375,1.8203125,-13.06640625,1.9309011697769165,-0.30675938725471497,2.535311222076416,2143.0,3407.0,3234.0,3457.0,3.890805959701538
-0.9422771334648132,1.0236619710922241,2.71830415725708,-11.87890625,0.5390625,-16.31640625,1.929348111152649,-0.3862456977367401,2.450094699859619,2150.0,3410.0,3235.0,3457.0,3.890805959701538
-0.19723163545131683,1.500773549079895,0.23896318674087524,-4.75,-3.625,-1.421875,1.853414535522461,-0.5647873878479004,2.530211925506592,2160.0,3408.0,3234.0,3459.0,3.8972527980804443
0.2523418366909027,2.3634634017944336,-0.8683002591133118,-2.1796875,-2.48046875,-2.6015625,1.8005704879760742,-0.5609676241874695,2.637019157409668,2159.0,3389.0,3207.0,3440.0,3.8859705924987793
0.7455031871795654,2.7841861248016357,-1.1073946952819824,-5.5078125,-0.98046875,-4.265625,1.7566064596176147,-0.5397180914878845,2.7877755165100098,2176.0,3363.0,3155.0,3379.0,3.8891942501068115
0.008110170252621174,3.7824888229370117,-0.33007729053497314,-2.203125,0.9453125,-4.58203125,1.590345859527588,-0.5344182848930359,3.1378517150878906,2202.0,3345.0,3113.0,3341.0,3.8891942501068115
