GYR/x,GYR/y,GYR/z,ACC/x,ACC/y,ACC/z,RPY/R,RPY/P,RPY/Y,FINGERS/thumb,FINGERS/index,FINGERS/middle,FINGERS/ring
0.03335864841938019,-0.15100684762001038,-0.08443138748407364,0.0625,0.06640625,0.0859375,1.4203537702560425,0.5852227807044983,-1.7199651002883911,1907.0,2790.0,2387.0,2633.0
0.12799309194087982,2.7758846282958984,0.5119785666465759,-0.35546875,-0.5859375,-2.56640625,1.5694375038146973,0.4215037226676941,-1.3149757385253906,1824.0,2693.0,2295.0,2609.0
0.42261451482772827,3.53214955329895,0.4618993103504181,-1.58984375,-0.41796875,-1.43359375,1.6491810083389282,0.3998463749885559,-1.1724833250045776,1926.0,2800.0,2416.0,2698.0
0.16410347819328308,3.6973190307617188,-0.392142653465271,-4.96484375,-0.77734375,2.98828125,1.8443293571472168,0.33448803424835205,-0.6621691584587097,1941.0,2820.0,2446.0,2751.0
0.14530597627162933,1.526833176612854,-0.5512888431549072,-7.078125,0.0625,5.49609375,1.8839081525802612,0.3352797329425812,-0.5706180334091187,1952.0,2823.0,2459.0,2773.0
0.5057451128959656,-0.9543283581733704,-0.14986005425453186,-9.421875,-0.05859375,7.35546875,1.8945578336715698,0.3547566831111908,-0.5621611475944519,1957.0,2830.0,2469.0,2797.0
1.1329152584075928,-4.031035900115967,0.8341338634490967,-11.73828125,-0.44140625,6.65625,1.8926448822021484,0.3709387481212616,-0.6875504851341248,1957.0,2832.0,2483.0,2810.0
0.4924216568470001,-17.53642463684082,2.8241567611694336,-34.21484375,1.27734375,3.671875,1.6056479215621948,0.3434946835041046,-1.5573776960372925,1891.0,2797.0,2474.0,2783.0
3.882174015045166,-19.330310821533203,3.049671173095703,-45.078125,-5.7578125,-9.1171875,1.4739047288894653,0.1757669746875763,-2.356243371963501,1894.0,2835.0,2571.0,2848.0
0.7662367224693298,-9.9971342086792,2.955904483795166,-29.0859375,-6.24609375,-7.1875,1.7899879217147827,-0.04896740987896919,2.7322299480438232,1757.0,2786.0,2532.0,2769.0
-1.2606300115585327,3.3563649654388428,2.1767663955688477,-10.73046875,-8.19140625,-23.078125,1.7956560850143433,-0.08135770261287689,2.186950445175171,1765.0,2800.0,2533.0,2769.0
-1.221221923828125,2.9091391563415527,2.51271915435791,-8.8671875,-5.58984375,-12.49609375,1.7308366298675537,-0.21502763032913208,2.3243231773376465,1773.0,2817.0,2543.0,2781.0
-1.1190887689590454,1.757611632347107,1.9439096450805664,-6.98828125,-5.7421875,-3.84765625,1.6603702306747437,-0.314016193151474,2.37516188621521,1776.0,2815.0,2512.0,2755.0
-1.0626063346862793,5.5840535163879395,-1.6637089252471924,-6.24609375,-2.6328125,-5.90625,1.5047301054000854,-0.2166389524936676,2.876460552215576,1808.0,2799.0,2473.0,2721.0
-0.9442294836044312,8.01974868774414,-1.5416619777679443,-4.015625,-1.58203125,-4.7578125,1.4054780006408691,-0.1180640310049057,-3.127288579940796,1844.0,2789.0,2443.0,2709.0
-1.104803204536438,7.262598514556885,-1.516067624092102,-5.08984375,1.125,-0.90234375,1.354736089706421,-0.002993348753079772,-2.8411312103271484,1877.0,2787.0,2421.0,2711.0
-1.6358695030212402,6.478525638580322,-0.4364464282989502,-5.078125,1.94921875,3.05078125,1.2795497179031372,0.19819174706935883,-2.309292793273926,1898.0,2785.0,2416.0,2708.0
-1.4063689708709717,5.823109149932861,0.0954308733344078,-4.19921875,0.84765625,4.3359375,1.2819888591766357,0.26669037342071533,-2.071767807006836,1909.0,2790.0,2417.0,2714.0
-0.6591662168502808,3.392751932144165,0.2200782299041748,-4.78515625,1.078125,6.5546875,1.3028815984725952,0.3037509024143219,-1.8904458284378052,1909.0,2794.0,2422.0,2714.0
-0.025285078212618828,3.080994129180908,0.20053362846374512,-4.5625,-0.9921875,5.26171875,1.3551185131072998,0.3249358832836151,-1.7628796100616455,1913.0,2796.0,2423.0,2713.0
