GYR/x,GYR/y,GYR/z,ACC/x,ACC/y,ACC/z,RPY/R,RPY/P,RPY/Y,FINGERS/thumb,FINGERS/index,FINGERS/middle,FINGERS/ring
1.4988293647766113,2.660719394683838,1.2963227033615112,-0.34765625,0.29296875,-0.7890625,1.2569754123687744,-0.0023284812923520803,-1.1632996797561646,2369.0,3350.0,3086.0,3427.0,3.8924176692962646
1.3026821613311768,2.6568710803985596,1.4508631229400635,-1.171875,0.3515625,-0.7578125,1.3009796142578125,-0.032682400196790695,-1.0409013032913208,2374.0,3343.0,3067.0,3423.0,3.894029378890991
1.0803695917129517,2.4995052814483643,1.4978593587875366,-1.125,-0.19140625,-0.5078125,1.3386305570602417,-0.07197419553995132,-0.9325095415115356,2372.0,3338.0,3063.0,3408.0,3.8859705924987793
0.8628383874893188,2.4877541065216064,1.3961066007614136,-1.26171875,-2.3984375,-0.3671875,1.3783701658248901,-0.14607945084571838,-0.7238327264785767,2379.0,3349.0,3088.0,3419.0,3.8924176692962646
0.7512152791023254,2.762033462524414,1.0791860818862915,-2.390625,-1.671875,0.64453125,1.3864378929138184,-0.16062194108963013,-0.6000204682350159,2384.0,3358.0,3092.0,3417.0,3.8924176692962646
0.6540728807449341,2.136889696121216,0.6415629386901855,-6.51953125,-0.1953125,5.01171875,1.3938874006271362,-0.16150829195976257,-0.48863333463668823,2387.0,3357.0,3086.0,3397.0,3.8924176692962646
0.3400753140449524,-3.1099319458007812,0.7073987126350403,-8.3671875,0.91015625,6.21875,1.4081008434295654,-0.1714750975370407,-0.4581510126590729,2391.0,3365.0,3107.0,3408.0,3.890805959701538
-1.7659389972686768,-11.939303398132324,1.2225725650787354,-9.73046875,3.2109375,1.87109375,1.465672492980957,-0.3218955099582672,-0.9193763732910156,2386.0,3439.0,3213.0,3451.0,3.890805959701538
-3.8065078258514404,-16.367008209228516,0.5831742286682129,-11.53515625,1.8515625,-1.95703125,1.580098271369934,-0.3793359696865082,-1.534419298171997,2320.0,3455.0,3248.0,3472.0,3.894029378890991
-6.235599040985107,-15.82466983795166,-0.6751101016998291,-13.09375,2.26171875,-2.65625,1.6071081161499023,-0.3437260687351227,-2.231847047805786,2220.0,3443.0,3246.0,3459.0,3.887582302093506
0.14650794863700867,-2.943387746810913,0.5290920734405518,-5.1015625,3.89453125,-14.203125,1.6960469484329224,-0.2967508137226105,-3.0596485137939453,2170.0,3447.0,3251.0,3450.0,3.890805959701538
0.07504311203956604,2.134465217590332,0.9303089380264282,-5.56640625,1.90625,-13.390625,1.6972171068191528,-0.3355196714401245,-3.0612339973449707,2182.0,3440.0,3242.0,3441.0,3.890805959701538
0.6670143008232117,5.076504707336426,0.9060404300689697,-4.2421875,-1.41796875,-10.69921875,1.6603083610534668,-0.39554786682128906,-2.9018805027008057,2237.0,3401.0,3174.0,3397.0,3.8891942501068115
1.133424997329712,6.497544765472412,0.2968157231807709,-3.12890625,-1.72265625,-5.63671875,1.6033833026885986,-0.4247784912586212,-2.6320176124572754,2286.0,3348.0,3105.0,3353.0,3.8924176692962646
-1.1505283117294312,3.4013733863830566,-0.7746856212615967,-3.76953125,-0.171875,0.81640625,1.4154056310653687,-0.3435033857822418,-2.172987461090088,2303.0,3329.0,3083.0,3341.0,3.8924176692962646
-0.9691749215126038,2.9290244579315186,-0.8161447644233704,-1.1484375,-0.953125,0.37109375,1.3350591659545898,-0.2889766991138458,-2.065216541290283,2313.0,3327.0,3063.0,3335.0,3.8956410884857178
-0.8423081040382385,3.146027088165283,-0.864514946937561,-0.1171875,-0.4140625,0.078125,1.2758208513259888,-0.21957515180110931,-1.9494417905807495,2320.0,3314.0,3053.0,3341.0,3.887582302093506
-1.211293339729309,2.7277748584747314,-0.7549380660057068,-0.625,0.08203125,0.21484375,1.1565957069396973,-0.08446855843067169,-1.7526799440383911,2338.0,3323.0,3059.0,3354.0,3.8924176692962646
-1.3059840202331543,2.1940109729766846,-0.6388387680053711,-0.6640625,-0.68359375,0.5703125,1.094632625579834,-0.027836861088871956,-1.6838315725326538,2345.0,3323.0,3056.0,3357.0,3.8924176692962646
-1.4257705211639404,1.9643627405166626,-0.612890899181366,-0.2109375,0.0703125,0.28515625,1.0445770025253296,0.02823478728532791,-1.6286649703979492,2352.0,3327.0,3056.0,3355.0,3.8924176692962646
