GYR/x,GYR/y,GYR/z,ACC/x,ACC/y,ACC/z,RPY/R,RPY/P,RPY/Y,FINGERS/thumb,FINGERS/index,FINGERS/middle,FINGERS/ring
-0.0165167897939682,-0.011379037983715534,0.005588582716882229,-0.0390625,0.0078125,-0.05078125,1.2249817848205566,-0.14450763165950775,-2.2375380992889404,2417.0,3313.0,2971.0,3223.0,3.8956410884857178
-0.013113720342516899,-0.005512875504791737,0.004118454642593861,-0.0078125,-0.16796875,0.00390625,1.2244534492492676,-0.14458845555782318,-2.235679864883423,2416.0,3312.0,2971.0,3227.0,3.8924176692962646
-0.003840515622869134,0.01273265853524208,0.0009266407578252256,0.0078125,-0.16796875,-0.0390625,1.2281934022903442,-0.14170825481414795,-2.2311365604400635,2417.0,3313.0,2971.0,3227.0,3.894029378890991
0.013523452915251255,0.052779410034418106,-0.007009838242083788,0.1484375,-0.03125,-0.28515625,1.230543613433838,-0.13843747973442078,-2.2263238430023193,2421.0,3317.0,2974.0,3230.0,3.898864507675171
0.025462185963988304,0.10688361525535583,-0.0118407579138875,0.078125,0.0234375,-0.51953125,1.234720230102539,-0.1335466057062149,-2.218999147415161,2411.0,3309.0,2960.0,3217.0,3.887582302093506
0.026210885494947433,0.29546499252319336,-0.01290271244943142,0.109375,0.16796875,-0.78125,1.235053539276123,-0.12629248201847076,-2.2009875774383545,2416.0,3312.0,2969.0,3225.0,3.890805959701538
0.13305558264255524,1.1701442003250122,-0.023064833134412766,0.23828125,-0.67578125,0.55859375,1.2409602403640747,-0.09700864553451538,-2.1287412643432617,2417.0,3310.0,2959.0,3220.0,3.8956410884857178
0.8206191658973694,2.280355930328369,-0.03823400288820267,0.7734375,-1.796875,1.5,1.2779805660247803,-0.07002267241477966,-2.055933713912964,2418.0,3297.0,2929.0,3214.0,3.8924176692962646
0.6521173119544983,4.25147819519043,-0.08079206943511963,-1.28515625,1.44921875,3.8671875,1.319658875465393,-0.020743127912282944,-1.9239943027496338,2446.0,3281.0,2919.0,3206.0,3.894029378890991
-0.9558759927749634,5.09086275100708,0.03101213090121746,-3.8828125,3.7421875,5.86328125,1.2940566539764404,0.027355607599020004,-1.7412621974945068,2476.0,3277.0,2914.0,3214.0,3.894029378890991
-0.32702118158340454,-5.535735130310059,0.14485423266887665,-15.84765625,1.25390625,13.69921875,1.2531214952468872,0.03318248689174652,-1.612217664718628,2471.0,3278.0,2913.0,3216.0,3.887582302093506
-0.3386702835559845,-12.919598579406738,0.32549768686294556,-18.73046875,-0.53125,4.80859375,1.2500300407409668,-0.10360801219940186,-1.9789962768554688,2480.0,3305.0,2960.0,3249.0,3.890805959701538
0.014532367698848248,-19.382543563842773,0.5739265084266663,-19.94921875,-2.58984375,-2.40625,1.374620795249939,-0.3040779232978821,-2.6116092205047607,2385.0,3309.0,2989.0,3250.0,3.8924176692962646
-5.928983211517334,-10.918096542358398,-2.991652727127075,-24.4375,-4.28515625,-7.72265625,1.5065232515335083,-0.2041938751935959,2.123434066772461,2221.0,3328.0,3043.0,3260.0,3.890805959701538
2.3385813236236572,4.349316120147705,2.054410696029663,-10.65234375,5.984375,-22.56640625,1.4924232959747314,-0.21470127999782562,2.0232014656066895,2275.0,3342.0,3065.0,3274.0,3.890805959701538
2.805807113647461,8.037042617797852,3.0834245681762695,-16.81640625,4.12109375,-16.14453125,1.5265332460403442,-0.3277119994163513,2.3106420040130615,2320.0,3306.0,2995.0,3229.0,3.8891942501068115
1.136865496635437,9.684713363647461,0.5105451345443726,-13.16796875,-1.38671875,-12.0859375,1.454705834388733,-0.37307775020599365,2.7058136463165283,2375.0,3294.0,2974.0,3216.0,3.8924176692962646
0.6273272633552551,5.73691987991333,0.23999686539173126,-6.5078125,1.8984375,5.7265625,1.325279951095581,-0.18465043604373932,-2.904010057449341,2390.0,3263.0,2892.0,3147.0,3.8859705924987793
0.30499058961868286,4.821504592895508,0.4267194867134094,-4.53515625,3.63671875,5.203125,1.3068151473999023,-0.1608181893825531,-2.7083940505981445,2409.0,3271.0,2899.0,3155.0,3.8924176692962646
-0.254353791475296,4.88456392288208,0.1188163012266159,-1.640625,1.4140625,6.125,1.270556926727295,-0.11334574222564697,-2.5190048217773438,2413.0,3280.0,2898.0,3155.0,3.8956410884857178
