GYR/x,GYR/y,GYR/z,ACC/x,ACC/y,ACC/z,RPY/R,RPY/P,RPY/Y,FINGERS/thumb,FINGERS/index,FINGERS/middle,FINGERS/ring
0.01819724217057228,-0.018830254673957825,0.04130483418703079,0.59375,0.13671875,-0.25,1.1621472835540771,-0.22358886897563934,-2.990739345550537,2352.0,3309.0,2814.0,3098.0,3.9778387546539307
0.04448414966464043,0.03564024344086647,0.2086205631494522,0.73046875,1.16015625,-0.02734375,1.1657366752624512,-0.24532583355903625,-2.984234571456909,2351.0,3310.0,2818.0,3105.0,3.9826738834381104
0.12331176549196243,0.24906016886234283,0.8516416549682617,3.03125,2.44140625,-0.046875,1.1693181991577148,-0.27243202924728394,-2.96586275100708,2352.0,3312.0,2822.0,3118.0,3.984285831451416
0.27295297384262085,0.8817936778068542,1.27884840965271,2.171875,2.68359375,-0.5234375,1.169567346572876,-0.3070225417613983,-2.9219985008239746,2364.0,3311.0,2832.0,3126.0,3.9826738834381104
0.9337263703346252,2.872305154800415,1.6792662143707275,2.22265625,1.6796875,-1.07421875,1.1718884706497192,-0.33555349707603455,-2.8165199756622314,2384.0,3315.0,2852.0,3147.0,3.984285831451416
3.5400047302246094,6.127849578857422,2.109001398086548,0.22265625,-3.47265625,2.0546875,1.2277650833129883,-0.34347912669181824,-2.33866286277771,2413.0,3331.0,2879.0,3187.0,3.969780206680298
3.793329954147339,6.6312055587768555,1.9123482704162598,-2.33984375,-4.234375,2.08984375,1.2687344551086426,-0.332942932844162,-2.0579090118408203,2463.0,3414.0,3095.0,3359.0,3.981062173843384
-0.8037410974502563,-0.28188830614089966,1.2783746719360352,-15.1875,7.79296875,16.8515625,1.2686748504638672,-0.33863621950149536,-1.8194341659545898,2482.0,3437.0,3167.0,3429.0,3.9778387546539307
-11.176630973815918,-25.944414138793945,-6.914840221405029,-22.05078125,11.9375,15.03515625,1.2460297346115112,-0.3975178301334381,-2.4214887619018555,2391.0,3439.0,3158.0,3440.0,3.9826738834381104
-0.9583250880241394,-10.870232582092285,-0.870760440826416,-24.875,-1.64453125,-15.6015625,1.676590085029602,-0.4653317928314209,1.8879187107086182,2206.0,3455.0,3175.0,3427.0,3.9826738834381104
-1.3413220643997192,0.6531131863594055,0.5504587888717651,-1.796875,3.48046875,-12.4609375,1.6751506328582764,-0.467171847820282,1.7085769176483154,2290.0,3472.0,3191.0,3441.0,3.981062173843384
-0.8936251401901245,-0.1946513056755066,1.20932936668396,-6.5,-4.109375,-2.1640625,1.6397526264190674,-0.5085649490356445,1.7219167947769165,2322.0,3469.0,3189.0,3449.0,3.984285831451416
-0.31735265254974365,0.9441896080970764,0.7159794569015503,-1.84765625,-1.015625,-1.51953125,1.5611222982406616,-0.5778823494911194,1.7996275424957275,2347.0,3461.0,3177.0,3440.0,3.9713919162750244
0.1060977429151535,0.6310166120529175,0.4429343342781067,-0.78515625,-1.03515625,0.86328125,1.5544471740722656,-0.5926080942153931,1.8242366313934326,2355.0,3458.0,3175.0,3443.0,3.984285831451416
0.1402788758277893,0.6480095386505127,0.29783475399017334,0.046875,0.18359375,-0.5625,1.5474352836608887,-0.5997142791748047,1.8519463539123535,2359.0,3450.0,3167.0,3436.0,3.9826738834381104
-0.011536704376339912,0.5841789841651917,0.2847220003604889,-0.55078125,0.52734375,-0.98828125,1.5280674695968628,-0.607071042060852,1.8800444602966309,2359.0,3440.0,3153.0,3431.0,3.9778387546539307
0.15277031064033508,0.7745583653450012,0.37206998467445374,0.8515625,0.4921875,-0.9453125,1.4916858673095703,-0.6290895342826843,1.962768316268921,2361.0,3429.0,3131.0,3420.0,3.984285831451416
0.10846451669931412,0.8222667574882507,0.3268306851387024,0.83203125,0.29296875,-1.26171875,1.4678057432174683,-0.6401742100715637,2.007784128189087,2362.0,3408.0,3097.0,3398.0,3.9826738834381104
0.11859775334596634,0.8683741092681885,0.24953541159629822,0.328125,-0.12109375,-0.9921875,1.4426310062408447,-0.6399069428443909,2.0573036670684814,2351.0,3397.0,3058.0,3361.0,3.9713919162750244
0.09897162765264511,0.9759683609008789,0.2744516432285309,1.0703125,0.29296875,-1.64453125,1.413832426071167,-0.640573263168335,2.1096153259277344,2353.0,3391.0,3025.0,3341.0,3.976227045059204
