GYR/x,GYR/y,GYR/z,ACC/x,ACC/y,ACC/z,RPY/R,RPY/P,RPY/Y,FINGERS/thumb,FINGERS/index,FINGERS/middle,FINGERS/ring
-0.9744057059288025,-2.8101248741149902,0.7462524771690369,-0.95703125,-0.2109375,-1.734375,1.6604677438735962,-0.12430280447006226,-2.6042404174804688,2318.0,3425.0,3184.0,3377.0,3.942380905151367
-0.8722314834594727,-2.7251691818237305,0.7999653816223145,-1.1015625,-0.33203125,-2.38671875,1.639642596244812,-0.15488605201244354,-2.7191176414489746,2315.0,3431.0,3205.0,3410.0,3.942380905151367
-0.38613656163215637,-2.560391664505005,0.6937347650527954,-0.74609375,-0.9296875,-2.625,1.6432093381881714,-0.18167927861213684,-2.8187782764434814,2317.0,3440.0,3219.0,3435.0,3.942380905151367
0.10531727224588394,-1.7249540090560913,0.4682328402996063,-0.91015625,0.25,-1.82421875,1.6873676776885986,-0.19753266870975494,-2.97340989112854,2322.0,3453.0,3232.0,3451.0,3.9439926147460938
0.08268310129642487,-1.5138133764266968,0.48464861512184143,-1.30859375,-0.19921875,-1.65234375,1.7033900022506714,-0.2123900055885315,-3.0339701175689697,2325.0,3447.0,3235.0,3456.0,3.9375457763671875
0.09403721243143082,-1.2748042345046997,0.3980163335800171,-1.609375,-0.62890625,-1.95703125,1.7171459197998047,-0.22118747234344482,-3.0875003337860107,2339.0,3458.0,3248.0,3467.0,3.942380905151367
0.11720400303602219,-1.0245529413223267,0.19625023007392883,-1.87109375,-0.60546875,-2.0859375,1.7328708171844482,-0.21774612367153168,-3.1251962184906006,2351.0,3466.0,3250.0,3473.0,3.9456043243408203
0.1312410980463028,-0.08516455441713333,-0.3058188557624817,-3.7890625,-0.16015625,-3.60546875,1.7450852394104004,-0.20124471187591553,3.1121082305908203,2353.0,3459.0,3251.0,3474.0,3.9407691955566406
0.510715126991272,1.908214807510376,-0.7748067378997803,-5.64453125,0.359375,-5.13671875,1.7588001489639282,-0.17768381536006927,-3.1271395683288574,2363.0,3468.0,3254.0,3479.0,3.9407691955566406
2.1956968307495117,7.433635711669922,-0.9120867252349854,-6.11328125,1.14453125,-9.7890625,1.787474513053894,-0.17447535693645477,-2.929851770401001,2338.0,3456.0,3247.0,3477.0,3.942380905151367
3.2422666549682617,13.031998634338379,-1.809977650642395,-6.8203125,0.89453125,-10.55078125,1.8371855020523071,-0.23364752531051636,-2.506636619567871,2341.0,3360.0,3149.0,3456.0,3.942380905151367
-0.5479809641838074,12.237314224243164,-1.8532662391662598,-16.5,4.94921875,-1.2109375,1.7245464324951172,-0.3052206337451935,-1.3825994729995728,2355.0,3267.0,3040.0,3386.0,3.935934066772461
-1.3940593004226685,8.830525398254395,-0.952442467212677,-14.0390625,4.9765625,3.69140625,1.513399600982666,-0.2924773693084717,-0.9467104077339172,2373.0,3277.0,3002.0,3329.0,3.942380905151367
-0.48284396529197693,4.140452861785889,-0.7978200912475586,-11.23046875,-1.44140625,6.3046875,1.42051362991333,-0.23375925421714783,-0.6848076581954956,2371.0,3255.0,2949.0,3262.0,3.9439926147460938
0.9797282814979553,-0.8014370799064636,-0.25380462408065796,-5.921875,-0.03125,6.51953125,1.4687505960464478,-0.2036077380180359,-0.6286167502403259,2347.0,3239.0,2879.0,3175.0,3.9407691955566406
0.9750964641571045,-1.4537367820739746,-0.2881459891796112,-3.90625,0.2734375,4.796875,1.5230309963226318,-0.19927413761615753,-0.6855971813201904,2308.0,3219.0,2815.0,3085.0,3.9407691955566406
0.9065806865692139,-1.4592458009719849,-0.33327144384384155,-2.26171875,0.42578125,3.015625,1.572151780128479,-0.1866489201784134,-0.7496933341026306,2311.0,3221.0,2802.0,3063.0,3.9407691955566406
0.7519715428352356,-1.4719526767730713,-0.3384038805961609,-1.1328125,0.5625,1.796875,1.6122968196868896,-0.17039626836776733,-0.8075373768806458,2310.0,3220.0,2803.0,3058.0,3.935934066772461
0.30720603466033936,-2.035945177078247,-0.4005640149116516,0.28125,-0.37890625,0.87890625,1.662490725517273,-0.1271003931760788,-0.9580320119857788,2317.0,3232.0,2821.0,3079.0,3.9407691955566406
-0.04881521686911583,-2.187776803970337,-0.4451034665107727,0.74609375,0.2109375,0.05078125,1.6698769330978394,-0.09573972970247269,-1.0469920635223389,2319.0,3245.0,2836.0,3089.0,3.9439926147460938
