GYR/x,GYR/y,GYR/z,ACC/x,ACC/y,ACC/z,RPY/R,RPY/P,RPY/Y,FINGERS/thumb,FINGERS/index,FINGERS/middle,FINGERS/ring
-0.0038016713224351406,-0.0013193624326959252,-0.0005783104570582509,-0.0078125,0.0,-0.02734375,0.1642313450574875,-0.2606322765350342,0.7245088219642639,2365.0,3370.0,3012.0,3285.0
-0.003865294624119997,-0.0014936542138457298,-0.0006848012562841177,-0.015625,0.0703125,0.01171875,0.16354528069496155,-0.2614818811416626,0.7229681015014648,2369.0,3376.0,3020.0,3283.0
-0.003822608618065715,-0.0014852045569568872,-0.0006816505338065326,-0.015625,0.03125,-0.02734375,0.16370545327663422,-0.26141002774238586,0.7229528427124023,2368.0,3367.0,3008.0,3279.0
-0.003845070255920291,-0.0014657395659014583,-0.0007055181195028126,-0.015625,-0.0078125,0.01953125,0.16372443735599518,-0.26140639185905457,0.7228356003761292,2363.0,3365.0,3010.0,3280.0
-0.0038028003182262182,-0.001446296344511211,-0.00072040333179757,-0.015625,0.0234375,-0.02734375,0.16362233459949493,-0.26134300231933594,0.7226943969726562,2355.0,3359.0,3001.0,3279.0
-0.002392166992649436,-0.0013934371527284384,-0.0015161741757765412,0.06640625,-0.328125,0.01953125,0.1653081327676773,-0.26038071513175964,0.7213820815086365,2361.0,3367.0,3004.0,3279.0
0.01204997580498457,-0.0008764740778133273,-0.004938287194818258,-0.0390625,-0.1875,0.1015625,0.1833716481924057,-0.2544545829296112,0.7117666602134705,2375.0,3371.0,3024.0,3295.0
0.6056980490684509,-0.0010124521795660257,-0.027940096333622932,0.26953125,-1.02734375,0.578125,0.27116858959198,-0.2482409030199051,0.6835187673568726,2381.0,3370.0,3034.0,3295.0
1.481570839881897,-0.012999147176742554,-0.15839681029319763,-0.16015625,-0.96484375,1.28515625,0.345476895570755,-0.25194624066352844,0.6558313965797424,2385.0,3383.0,3065.0,3315.0
1.2576395273208618,-0.20078788697719574,-0.34511449933052063,-0.6171875,1.26171875,2.484375,0.4134354889392853,-0.2829098403453827,0.6129015684127808,2387.0,3402.0,3104.0,3339.0
1.2462434768676758,-1.2892580032348633,-0.49552226066589355,-0.57421875,1.0078125,1.87109375,0.4738672077655792,-0.3350389003753662,0.5573322772979736,2390.0,3415.0,3124.0,3363.0
3.7570443153381348,-1.5913783311843872,-1.2995342016220093,-0.1640625,-1.60546875,0.9140625,0.7423083782196045,-0.40125399827957153,0.400391548871994,2382.0,3433.0,3149.0,3374.0
3.5661258697509766,-1.5525740385055542,-1.2796294689178467,0.44921875,0.9609375,-0.8828125,0.9336499571800232,-0.3980720639228821,0.3074633479118347,2352.0,3445.0,3165.0,3380.0
2.0343518257141113,-1.4632436037063599,-0.44188401103019714,0.1640625,3.484375,-0.55859375,1.0627737045288086,-0.40764644742012024,0.23980624973773956,2353.0,3457.0,3195.0,3396.0
2.6285431385040283,-0.8096816539764404,1.401931643486023,-0.703125,3.6875,-0.7421875,1.1507765054702759,-0.45970696210861206,0.21506407856941223,2369.0,3472.0,3200.0,3409.0
8.329347610473633,8.984039306640625,1.3760859966278076,1.11328125,-1.78515625,-6.4609375,1.347919225692749,-0.5365609526634216,0.6620121598243713,2380.0,3359.0,3059.0,3331.0
5.21744966506958,14.38572883605957,-0.6644787788391113,-5.1484375,-3.89453125,-9.0546875,1.4051069021224976,-0.4485883116722107,1.1359950304031372,2377.0,3273.0,2945.0,3200.0
-3.8188912868499756,7.196809768676758,0.8762902021408081,-9.4609375,2.64453125,-12.15625,1.2099324464797974,-0.35879385471343994,1.571821689605713,2387.0,3264.0,2925.0,3179.0
-1.672574758529663,0.5786834359169006,-0.48278728127479553,-6.98046875,-4.51171875,1.33203125,0.9662503004074097,-0.23912540078163147,1.8123466968536377,2394.0,3253.0,2896.0,3159.0
-1.3329787254333496,-0.23958104848861694,-0.7110462188720703,-2.39453125,-3.48046875,2.50390625,0.9187707901000977,-0.2187340259552002,1.7902249097824097,2399.0,3265.0,2891.0,3153.0
