GYR/x,GYR/y,GYR/z,ACC/x,ACC/y,ACC/z,RPY/R,RPY/P,RPY/Y,FINGERS/thumb,FINGERS/index,FINGERS/middle,FINGERS/ring
0.065983846783638,-0.0026463777758181095,-0.04285838082432747,0.0,0.03125,0.046875,1.150215983390808,-0.3719879686832428,1.3814659118652344,2290.0,3330.0,2903.0,3191.0
0.031985342502593994,0.02865632437169552,-0.026842020452022552,-0.01953125,-0.109375,0.1640625,1.1664948463439941,-0.3546505570411682,1.416591763496399,2289.0,3331.0,2901.0,3187.0
0.04581903666257858,0.0482233427464962,-0.02702864073216915,0.2734375,-0.01171875,0.171875,1.1684695482254028,-0.3520523011684418,1.4220619201660156,2290.0,3330.0,2906.0,3194.0
0.5825996398925781,0.34481072425842285,-0.08400104194879532,0.9375,-1.171875,1.61328125,1.2043555974960327,-0.32582101225852966,1.4556546211242676,2291.0,3329.0,2905.0,3201.0
1.9858859777450562,0.4846786558628082,-0.829980731010437,-1.0390625,-1.11328125,1.9609375,1.319197654724121,-0.23142758011817932,1.505528211593628,2297.0,3345.0,2963.0,3246.0
2.1317670345306396,-1.3370050191879272,-0.8462446331977844,-1.98046875,-0.3515625,2.23828125,1.4152170419692993,-0.20218664407730103,1.4683393239974976,2288.0,3376.0,3008.0,3264.0
0.22578385472297668,-2.1938233375549316,-0.3806031346321106,-0.39453125,1.4921875,-0.41015625,1.5090059041976929,-0.19048069417476654,1.2692757844924927,2289.0,3391.0,3047.0,3287.0
-0.03438638150691986,-2.300097703933716,-0.33711686730384827,-1.06640625,0.52734375,-1.0703125,1.5629770755767822,-0.17256563901901245,1.0946208238601685,2295.0,3434.0,3131.0,3341.0
-1.4123530387878418,-4.275339126586914,0.5909029245376587,-2.48046875,1.1328125,-1.09765625,1.5071088075637817,-0.2080293744802475,0.7787729501724243,2285.0,3450.0,3158.0,3366.0
-2.762890338897705,-1.9848712682724,1.160748839378357,-1.5546875,1.0703125,-4.08984375,1.4529786109924316,-0.28334927558898926,0.647122859954834,2279.0,3464.0,3180.0,3387.0
-0.489471971988678,2.4561288356781006,1.4425901174545288,-4.60546875,1.515625,-8.99609375,1.3980145454406738,-0.33486461639404297,0.6531310081481934,2309.0,3471.0,3196.0,3404.0
2.481487512588501,7.723334789276123,4.259222030639648,-4.9296875,3.921875,-11.6796875,1.3357799053192139,-0.41257867217063904,0.8963208198547363,2334.0,3469.0,3197.0,3411.0
4.497209548950195,12.476237297058105,1.8921324014663696,-12.70703125,-0.3984375,-2.40234375,1.2291514873504639,-0.4375877380371094,2.0516886711120605,2357.0,3337.0,3038.0,3318.0
0.2726867198944092,6.588332176208496,0.48365432024002075,-10.62109375,-2.4609375,5.65625,0.9896124005317688,-0.19795005023479462,2.9459831714630127,2390.0,3314.0,2972.0,3248.0
-0.30404141545295715,2.453951835632324,-2.0797648429870605,-9.140625,-1.6875,8.85546875,0.9809550046920776,-0.06433471292257309,3.0641732215881348,2384.0,3303.0,2971.0,3248.0
-1.312050461769104,-1.5712676048278809,-1.7287955284118652,-5.09765625,0.09765625,4.80078125,0.8451161980628967,0.0626889020204544,2.9554080963134766,2384.0,3309.0,2965.0,3248.0
-0.31039196252822876,-2.2380175590515137,-1.1244640350341797,-1.65234375,-1.9765625,2.20703125,0.8208436369895935,0.0381946787238121,2.861276865005493,2383.0,3305.0,2937.0,3223.0
0.16140425205230713,-2.637718439102173,-0.7855242490768433,-1.02734375,-0.78125,1.2734375,0.8257774114608765,-0.01169305108487606,2.7658562660217285,2384.0,3306.0,2927.0,3211.0
0.08166854083538055,-3.087657928466797,-0.8810317516326904,-1.05859375,-0.35546875,0.76953125,0.855635404586792,-0.12621194124221802,2.53672194480896,2386.0,3311.0,2924.0,3216.0
0.03434562683105469,-3.212372303009033,-1.0641027688980103,-0.7265625,0.1875,-0.7421875,0.8757517337799072,-0.17574037611484528,2.4031200408935547,2384.0,3314.0,2923.0,3221.0
