GYR/x,GYR/y,GYR/z,ACC/x,ACC/y,ACC/z,RPY/R,RPY/P,RPY/Y,FINGERS/thumb,FINGERS/index,FINGERS/middle,FINGERS/ring
-0.6391361355781555,-2.734412431716919,0.5589093565940857,-0.81640625,-0.203125,0.1171875,1.7193001508712769,-0.16547434031963348,-2.5260837078094482,2383.0,3445.0,3235.0,3457.0,3.9456043243408203
-0.749200165271759,-2.680830955505371,0.6070667505264282,-1.1484375,0.2265625,-0.83984375,1.7139664888381958,-0.17043346166610718,-2.638334035873413,2385.0,3450.0,3245.0,3466.0,3.9456043243408203
-0.699356734752655,-2.61379075050354,0.6962592005729675,-1.421875,0.05859375,-1.10546875,1.7017086744308472,-0.18945862352848053,-2.7461535930633545,2378.0,3443.0,3235.0,3457.0,3.935934066772461
-0.6966501474380493,-2.243030071258545,0.6982775330543518,-1.546875,-0.140625,-2.1640625,1.6843862533569336,-0.2281246781349182,-2.9335739612579346,2382.0,3456.0,3248.0,3470.0,3.9439926147460938
-0.5782293677330017,-1.8912756443023682,0.5381308794021606,-2.265625,-0.5390625,-2.09765625,1.6794315576553345,-0.2412596344947815,-3.0086166858673096,2379.0,3455.0,3248.0,3472.0,3.9439926147460938
-0.18798255920410156,-1.5318772792816162,0.16112828254699707,-2.046875,-0.35546875,-2.36328125,1.693511724472046,-0.23185132443904877,-3.0716001987457275,2374.0,3456.0,3248.0,3472.0,3.9407691955566406
-0.16731788218021393,-1.0123367309570312,0.28204092383384705,-1.328125,0.37890625,-3.046875,1.7044878005981445,-0.23044297099113464,-3.110929012298584,2378.0,3460.0,3250.0,3472.0,3.942380905151367
-0.10795202851295471,-0.47407427430152893,0.20196031033992767,-2.80078125,0.265625,-3.56640625,1.7108707427978516,-0.24308457970619202,3.1220149993896484,2383.0,3462.0,3252.0,3475.0,3.9407691955566406
-0.09845317155122757,-0.03704084828495979,0.24136748909950256,-3.03125,0.85546875,-3.33203125,1.7061189413070679,-0.2531788647174835,3.116320848464966,2379.0,3455.0,3246.0,3471.0,3.9375457763671875
-0.04320960491895676,0.42013466358184814,0.29483553767204285,-3.1796875,1.05078125,-3.125,1.7026859521865845,-0.2708324193954468,3.133985996246338,2394.0,3464.0,3256.0,3475.0,3.942380905151367
0.06643407791852951,0.9353935122489929,0.3615356385707855,-3.375,1.11328125,-2.09765625,1.7010143995285034,-0.2933543026447296,-3.1162610054016113,2403.0,3467.0,3259.0,3475.0,3.9407691955566406
1.394408941268921,5.045791149139404,-0.0066784401424229145,-5.57421875,1.17578125,-3.67578125,1.6994348764419556,-0.3309003412723541,-2.9078545570373535,2415.0,3469.0,3259.0,3483.0,3.9407691955566406
4.75350284576416,11.106279373168945,-0.12844163179397583,-3.51171875,2.54296875,-5.9609375,1.717318058013916,-0.3619779050350189,-2.5645132064819336,2364.0,3421.0,3210.0,3474.0,3.9439926147460938
4.697542190551758,13.253232955932617,-1.3924505710601807,-9.80078125,3.03515625,-3.0703125,1.730245590209961,-0.39961689710617065,-2.0219054222106934,2242.0,3260.0,3009.0,3333.0,3.9407691955566406
0.7770073413848877,12.597729682922363,-1.079455852508545,-12.80859375,2.58203125,-4.28515625,1.4231526851654053,-0.3505578637123108,-0.838241696357727,2275.0,3242.0,2958.0,3247.0,3.9439926147460938
0.5274782776832581,5.667891025543213,-0.977286696434021,-12.47265625,-0.94140625,6.375,1.3494410514831543,-0.24177122116088867,-0.4867851734161377,2289.0,3230.0,2932.0,3206.0,3.939157485961914
0.5651869177818298,0.6868299245834351,-0.26856929063796997,-10.359375,-0.69921875,9.0234375,1.3426209688186646,-0.20765896141529083,-0.3822689354419708,2234.0,3225.0,2875.0,3134.0,3.942380905151367
0.7379012107849121,-0.552395761013031,0.2293061763048172,-7.7734375,-1.76171875,6.13671875,1.3814032077789307,-0.22677545249462128,-0.38972553610801697,2239.0,3223.0,2861.0,3120.0,3.9407691955566406
0.6240420937538147,-2.297487735748291,0.13891595602035522,-2.88671875,0.6953125,2.7578125,1.4669599533081055,-0.25957921147346497,-0.5175553560256958,2242.0,3222.0,2863.0,3119.0,3.9439926147460938
0.3602726459503174,-2.3218271732330322,0.0426815040409565,-1.30859375,0.57421875,1.6328125,1.5099365711212158,-0.26772984862327576,-0.6219661235809326,2240.0,3223.0,2864.0,3119.0,3.942380905151367
