GYR/x,GYR/y,GYR/z,ACC/x,ACC/y,ACC/z,RPY/R,RPY/P,RPY/Y,FINGERS/thumb,FINGERS/index,FINGERS/middle,FINGERS/ring
0.2586125135421753,0.07529066503047943,-0.1287984699010849,0.22265625,0.19140625,0.015625,0.889311671257019,-0.1385841965675354,1.8206642866134644,2367.0,3299.0,2879.0,3135.0
0.3582782745361328,-1.6358308792114258,-0.4345553517341614,0.5546875,0.9140625,-0.03515625,1.2591103315353394,-0.23367361724376678,1.1401187181472778,2327.0,3456.0,3153.0,3367.0
0.11610478162765503,-1.6756917238235474,-0.29418960213661194,-0.20703125,1.41796875,-0.26953125,1.2939776182174683,-0.25984716415405273,1.003073811531067,2322.0,3461.0,3164.0,3379.0
-0.10786620527505875,-1.5483506917953491,0.2985716462135315,-0.859375,1.5859375,-0.6484375,1.30427885055542,-0.28762519359588623,0.9496288299560547,2323.0,3472.0,3185.0,3397.0
-0.014468450099229813,-0.9830861687660217,1.6486996412277222,-1.3515625,1.3828125,-1.52734375,1.3028055429458618,-0.34843161702156067,0.9219086170196533,2320.0,3469.0,3199.0,3411.0
1.2270300388336182,4.786205768585205,3.5619075298309326,4.41015625,1.5234375,-6.83203125,1.284311056137085,-0.4375981390476227,1.0327887535095215,2323.0,3413.0,3138.0,3408.0
5.15542459487915,14.164254188537598,0.8217070698738098,-11.94921875,-4.5703125,-10.5625,1.251983642578125,-0.40266144275665283,2.0689616203308105,2350.0,3280.0,2948.0,3214.0
-2.479856014251709,4.26844596862793,0.9720229506492615,-10.40234375,6.42578125,-2.4375,1.0884199142456055,-0.348838210105896,2.3609471321105957,2354.0,3245.0,2903.0,3141.0
-2.2454659938812256,1.1908751726150513,-0.07951471209526062,-4.484375,-2.98046875,4.0625,0.9620110988616943,-0.2983604967594147,2.4562578201293945,2371.0,3253.0,2857.0,3119.0
0.09439674019813538,-0.006892399396747351,-0.4487050473690033,-0.16796875,-1.21484375,1.5546875,0.8896945118904114,-0.23645615577697754,2.384617805480957,2371.0,3262.0,2864.0,3123.0
0.801458477973938,0.029948122799396515,-0.2992834746837616,-0.1953125,-1.5,1.578125,0.9178914427757263,-0.22880834341049194,2.3822319507598877,2370.0,3261.0,2863.0,3120.0
0.9630386829376221,-0.05420113354921341,-0.3278724253177643,-0.36328125,-0.80078125,1.6953125,0.9634307026863098,-0.22095580399036407,2.371603012084961,2369.0,3263.0,2866.0,3120.0
0.5083464980125427,-0.16877534985542297,-0.3752667009830475,-0.40625,-0.20703125,1.45703125,1.022534966468811,-0.2052849531173706,2.3291549682617188,2368.0,3267.0,2864.0,3120.0
0.15376973152160645,-0.17393866181373596,-0.37126755714416504,0.30078125,0.234375,0.76953125,1.026110291481018,-0.19502827525138855,2.3133299350738525,2369.0,3267.0,2862.0,3118.0
0.24280986189842224,-0.20563320815563202,-0.3632315397262573,0.2578125,-0.08984375,0.671875,1.0378857851028442,-0.18851277232170105,2.2946619987487793,2371.0,3273.0,2863.0,3120.0
0.37233766913414,-0.12396709620952606,-0.41554224491119385,2.39453125,0.23046875,0.328125,1.0579010248184204,-0.17875932157039642,2.275989294052124,2368.0,3266.0,2858.0,3119.0
-0.12326254695653915,-0.21935658156871796,-0.418636679649353,-0.1875,1.80859375,0.85546875,1.056197166442871,-0.1424463391304016,2.2483580112457275,2368.0,3279.0,2864.0,3125.0
0.013315053656697273,-0.31952497363090515,-0.36015915870666504,0.07421875,0.56640625,0.2890625,1.0587084293365479,-0.14357374608516693,2.2228634357452393,2367.0,3267.0,2861.0,3118.0
0.12576209008693695,-0.2712675631046295,-0.29305127263069153,0.6875,0.13671875,-0.06640625,1.0703709125518799,-0.14310839772224426,2.20699405670166,2369.0,3277.0,2867.0,3127.0
0.06389041990041733,-0.22088652849197388,-0.20209424197673798,0.42578125,0.52734375,0.0625,1.0768123865127563,-0.1429603397846222,2.1989574432373047,2368.0,3270.0,2863.0,3121.0
