GYR/x,GYR/y,GYR/z,ACC/x,ACC/y,ACC/z,RPY/R,RPY/P,RPY/Y,FINGERS/thumb,FINGERS/index,FINGERS/middle,FINGERS/ring
0.005810870788991451,-0.2837763726711273,0.05622326210141182,0.02734375,0.14453125,-0.00390625,1.3588627576828003,0.5576439499855042,-1.7938849925994873,2385.0,3293.0,2868.0,3168.0,3.9439926147460938
0.01260580774396658,-0.5272369384765625,0.012945340946316719,0.46484375,0.8203125,0.296875,1.3312880992889404,0.5438604354858398,-1.8422147035598755,2385.0,3303.0,2885.0,3184.0,3.9456043243408203
0.05396078899502754,-1.0227370262145996,-0.03058694303035736,0.234375,1.33984375,-0.14453125,1.3084853887557983,0.5376600623130798,-1.8960522413253784,2384.0,3310.0,2910.0,3198.0,3.939157485961914
-0.015728749334812164,-1.8116540908813477,0.03134266659617424,0.27734375,1.8984375,-0.40234375,1.2759140729904175,0.5185332894325256,-1.972633719444275,2399.0,3344.0,2977.0,3241.0,3.9439926147460938
0.37702569365501404,-2.572141647338867,0.26393401622772217,0.53515625,1.10546875,-2.41015625,1.1842763423919678,0.41922029852867126,-2.17964243888855,2404.0,3370.0,3031.0,3268.0,3.947216033935547
0.3392942547798157,-2.4430453777313232,0.4433818757534027,0.35546875,1.77734375,-2.1875,1.1772383451461792,0.3605448007583618,-2.2668206691741943,2403.0,3406.0,3088.0,3294.0,3.9439926147460938
0.011860639788210392,-2.344492197036743,0.7360144853591919,-1.80859375,1.5390625,-2.515625,1.149465560913086,0.29467546939849854,-2.3460094928741455,2405.0,3431.0,3135.0,3325.0,3.9439926147460938
-0.5211244225502014,-2.014631748199463,1.751717448234558,-2.30078125,1.27734375,-2.4765625,1.113390564918518,0.20378440618515015,-2.395854949951172,2395.0,3445.0,3168.0,3361.0,3.9456043243408203
3.2065329551696777,10.49654769897461,5.172979354858398,0.64453125,0.0625,-8.03125,1.182460069656372,-0.0034539627376943827,-2.0664260387420654,2368.0,3439.0,3147.0,3376.0,3.9456043243408203
3.7510011196136475,14.056757926940918,2.727503538131714,-4.6796875,0.18359375,-9.34765625,1.3769174814224243,-0.0013290196657180786,-1.520132064819336,2358.0,3289.0,2986.0,3285.0,3.9407691955566406
0.8966303467750549,13.170831680297852,0.4639010429382324,-16.8203125,2.2421875,-7.390625,1.4863694906234741,0.019718769937753677,-0.9627106785774231,2383.0,3264.0,2913.0,3233.0,3.942380905151367
-0.4459930658340454,6.64940881729126,-1.57016122341156,-13.921875,-3.12890625,-4.19140625,1.512523889541626,0.0814468190073967,-0.4743894636631012,2395.0,3248.0,2884.0,3185.0,3.9456043243408203
-0.9223519563674927,-1.811920166015625,-1.4758504629135132,-5.07421875,-3.70703125,3.8671875,1.457234263420105,0.22172388434410095,-0.2637494206428528,2384.0,3215.0,2831.0,3121.0,3.9456043243408203
-0.6931275129318237,-0.6066211462020874,-1.1589292287826538,-2.8984375,-2.2421875,-0.4609375,1.4129656553268433,0.2578582167625427,-0.32383155822753906,2384.0,3221.0,2832.0,3125.0,3.9456043243408203
0.18035289645195007,0.12827256321907043,-0.7725405097007751,-1.84765625,-1.84765625,-0.22265625,1.411873459815979,0.2852028012275696,-0.3269595801830292,2383.0,3222.0,2834.0,3138.0,3.9488277435302734
0.4323487877845764,-0.2994548976421356,-0.625866174697876,-1.00390625,0.875,1.390625,1.462372064590454,0.32933685183525085,-0.33444514870643616,2384.0,3223.0,2835.0,3147.0,3.9488277435302734
0.39215123653411865,-0.5366140604019165,-0.6319667100906372,-0.609375,0.39453125,0.76953125,1.4659509658813477,0.35119491815567017,-0.36880210041999817,2374.0,3210.0,2816.0,3139.0,3.9375457763671875
0.3439435064792633,-0.46526283025741577,-0.6179118752479553,-0.51171875,0.72265625,0.48828125,1.4700391292572021,0.37452858686447144,-0.3921971023082733,2384.0,3216.0,2826.0,3152.0,3.9456043243408203
0.36398839950561523,-0.44664865732192993,-0.5547091364860535,-0.0859375,0.11328125,0.765625,1.47612726688385,0.39173319935798645,-0.41256868839263916,2384.0,3218.0,2829.0,3150.0,3.9456043243408203
0.41023576259613037,-0.47929418087005615,-0.3305429220199585,-0.49609375,0.63671875,1.0078125,1.4950799942016602,0.41142523288726807,-0.4569440484046936,2385.0,3221.0,2830.0,3152.0,3.9456043243408203
