GYR/x,GYR/y,GYR/z,ACC/x,ACC/y,ACC/z,RPY/R,RPY/P,RPY/Y,FINGERS/thumb,FINGERS/index,FINGERS/middle,FINGERS/ring
0.23361334204673767,0.005714254453778267,-0.005579570773988962,0.05859375,0.08984375,0.15234375,0.35069748759269714,-0.10863989591598511,1.3058041334152222,1987.0,2858.0,2525.0,2853.0
0.20630493760108948,-0.017656244337558746,0.14152689278125763,-0.171875,-0.13671875,0.2421875,0.4031965434551239,-0.15902066230773926,1.4134647846221924,1989.0,2859.0,2487.0,2805.0
0.3343806564807892,-0.07043249160051346,0.13735808432102203,0.16015625,-0.37109375,0.46484375,0.41691502928733826,-0.16835333406925201,1.4163239002227783,1991.0,2861.0,2486.0,2800.0
0.6999286413192749,-0.26542890071868896,0.12768225371837616,0.02734375,-0.296875,0.765625,0.4748949706554413,-0.19755645096302032,1.412420392036438,1994.0,2863.0,2491.0,2805.0
1.1206752061843872,-0.3945505917072296,0.13870514929294586,0.11328125,0.29296875,0.13671875,0.518143355846405,-0.21768535673618317,1.40967857837677,1995.0,2859.0,2491.0,2799.0
1.5739132165908813,-0.3799918293952942,0.17038406431674957,0.05859375,0.15234375,0.01953125,0.5790130496025085,-0.23750042915344238,1.4108837842941284,1991.0,2861.0,2492.0,2799.0
1.6468080282211304,-0.3357190489768982,0.27118298411369324,-0.12109375,0.40234375,-0.00390625,0.6452620029449463,-0.2571665048599243,1.417641282081604,1987.0,2858.0,2480.0,2791.0
2.703933000564575,0.45446091890335083,0.9227516055107117,0.08203125,-0.48828125,-0.53125,0.8056278228759766,-0.2885931730270386,1.4845012426376343,1985.0,2850.0,2465.0,2773.0
2.7477786540985107,0.6931708455085754,1.0817413330078125,-0.359375,-0.30078125,0.51171875,0.9087422490119934,-0.30223312973976135,1.5467159748077393,1986.0,2854.0,2450.0,2768.0
2.39585542678833,0.3825470209121704,0.9863033890724182,-0.859375,-0.1484375,1.03515625,0.9903287291526794,-0.32467031478881836,1.5860650539398193,1989.0,2850.0,2448.0,2757.0
1.6792428493499756,0.22231696546077728,0.8278787136077881,-0.16796875,0.23828125,0.140625,1.0549803972244263,-0.34842395782470703,1.609410285949707,1889.0,2737.0,2320.0,2640.0
1.178000807762146,0.17770932614803314,0.5829014778137207,-0.25390625,-0.078125,-0.15234375,1.13374662399292,-0.38052502274513245,1.643496036529541,1990.0,2851.0,2446.0,2765.0
1.1291358470916748,0.2470567375421524,0.5603068470954895,-0.11328125,0.09375,-0.8671875,1.1695159673690796,-0.39571845531463623,1.6644206047058105,1997.0,2848.0,2449.0,2765.0
1.0618042945861816,0.5036553144454956,0.5592206120491028,-0.21484375,0.16796875,-1.0234375,1.1975505352020264,-0.4073278605937958,1.6980615854263306,1997.0,2850.0,2448.0,2761.0
0.9641043543815613,1.0375524759292603,0.5856442451477051,-0.328125,0.19921875,-1.53515625,1.225300908088684,-0.42426708340644836,1.8032146692276,2002.0,2847.0,2450.0,2767.0
