GYR/x,GYR/y,GYR/z,ACC/x,ACC/y,ACC/z,RPY/R,RPY/P,RPY/Y,FINGERS/thumb,FINGERS/index,FINGERS/middle,FINGERS/ring
-0.0025093411095440388,-0.026508240029215813,-0.11496441066265106,-0.34375,0.546875,0.41796875,0.25013092160224915,1.319501280784607,0.08480934798717499,2000.0,2867.0,2480.0,2683.0
0.17388683557510376,0.04903699830174446,0.1852489560842514,0.2734375,-0.70703125,0.66015625,0.5293011665344238,1.2007132768630981,0.23057906329631805,1966.0,2832.0,2435.0,2640.0
0.15467995405197144,-0.1629631519317627,0.0257614366710186,-0.2890625,-0.5625,1.30859375,0.5202133655548096,1.1811403036117554,0.20776429772377014,2003.0,2869.0,2481.0,2679.0
0.15019236505031586,-0.20041480660438538,0.021738775074481964,-0.48046875,-0.1953125,1.296875,0.5119703412055969,1.1721577644348145,0.19771358370780945,2002.0,2877.0,2480.0,2679.0
0.2382742166519165,-0.24211356043815613,-0.02069925330579281,-0.0546875,-0.46484375,0.8203125,0.5041075348854065,1.1535263061523438,0.1650925576686859,2002.0,2874.0,2482.0,2683.0
0.24767644703388214,-0.23452197015285492,-0.06024456024169922,0.12109375,-0.265625,0.55859375,0.4962782859802246,1.147550106048584,0.1407250314950943,2006.0,2878.0,2487.0,2687.0
-0.22150284051895142,-0.07453922182321548,-0.06004136800765991,0.3515625,0.7734375,0.625,0.4455444812774658,1.151599645614624,0.11344816535711288,2005.0,2878.0,2485.0,2685.0
-0.2747308611869812,0.026184629648923874,0.01114859152585268,0.453125,0.46484375,1.0703125,0.44511815905570984,1.154774785041809,0.12778669595718384,2005.0,2880.0,2485.0,2686.0
-0.2039702832698822,-0.01668127253651619,0.043980468064546585,0.66796875,0.015625,0.96875,0.4499068260192871,1.1521594524383545,0.13973084092140198,2003.0,2875.0,2485.0,2684.0
-0.08024384081363678,-0.09397361427545547,0.05365857109427452,0.94140625,-0.0234375,0.42578125,0.4531281590461731,1.1428873538970947,0.14138911664485931,2002.0,2875.0,2481.0,2683.0
0.23978817462921143,-0.1116129532456398,0.04948520287871361,1.1328125,0.00390625,-0.4375,0.4701666831970215,1.1280741691589355,0.13504020869731903,2003.0,2877.0,2485.0,2685.0
0.21884359419345856,-0.06262629479169846,0.0602872334420681,0.3203125,0.4296875,-0.390625,0.4877595901489258,1.1260935068130493,0.14385923743247986,1929.0,2793.0,2430.0,2653.0
-0.08487485349178314,0.011226016096770763,0.10550037771463394,-0.21484375,1.06640625,0.03125,0.5031548738479614,1.1274173259735107,0.16728615760803223,2000.0,2875.0,2480.0,2679.0
-0.6710268259048462,0.0577806681394577,0.5164660811424255,-0.09765625,-0.48046875,0.265625,0.5333382487297058,1.0971143245697021,0.3103567957878113,1999.0,2889.0,2390.0,2535.0
-0.5666124820709229,0.0966578871011734,0.6075790524482727,-0.59375,0.7890625,0.92578125,0.5642912983894348,1.0894733667373657,0.3699682056903839,2003.0,2896.0,2386.0,2535.0
-2.443206548690796,-0.4350430965423584,2.4735445976257324,-3.9921875,8.73046875,3.70703125,0.6055209636688232,0.9841119050979614,0.6838096976280212,2001.0,2893.0,2416.0,2571.0
-2.1567654609680176,-1.056183099746704,3.767031192779541,-4.37109375,8.296875,1.91796875,0.6289804577827454,0.8679966330528259,0.8193895220756531,1968.0,2855.0,2367.0,2503.0
-1.61846923828125,-1.2464128732681274,5.609522342681885,-4.37890625,3.1953125,-2.14453125,0.7204496264457703,0.5252726674079895,1.1670584678649902,2000.0,2896.0,2345.0,2476.0
-2.0816078186035156,-1.1991794109344482,5.236426830291748,-5.71484375,2.55859375,-3.54296875,0.6582347750663757,0.1644005924463272,1.458062767982483,2001.0,2906.0,2309.0,2443.0
-1.625462293624878,-1.1122695207595825,4.62332820892334,-4.96875,1.671875,-3.3671875,0.5958505868911743,0.021072590723633766,1.585394263267517,2000.0,2918.0,2266.0,2393.0
-1.6718837022781372,-0.9543603658676147,4.0956130027771,-6.1015625,3.47265625,-3.546875,0.5340887308120728,-0.0959944799542427,1.7099871635437012,1998.0,2928.0,2241.0,2369.0
-1.4136450290679932,-0.7911847829818726,3.5621330738067627,-7.0234375,4.5078125,-3.6015625,0.44819802045822144,-0.19273865222930908,1.8259235620498657,2000.0,2943.0,2233.0,2355.0
-0.4641544222831726,-0.25206801295280457,3.193042278289795,-5.4375,0.62890625,-3.54296875,0.33428826928138733,-0.3180190920829773,2.0653839111328125,1956.0,2914.0,2180.0,2303.0
-0.7180653810501099,-0.23085489869117737,2.3427205085754395,-4.84765625,-1.25390625,-2.60546875,0.28109440207481384,-0.35431382060050964,2.1638729572296143,1996.0,2960.0,2215.0,2339.0
-0.9783926606178284,-0.255799263715744,1.5025361776351929,-4.046875,-1.71484375,-2.2109375,0.21387979388237,-0.3801428973674774,2.224764585494995,1986.0,2965.0,2214.0,2337.0
-0.7756383419036865,-0.2803296148777008,0.8361046314239502,-3.1953125,-2.2421875,-1.359375,0.1109217032790184,-0.41987258195877075,2.3045077323913574,1994.0,2973.0,2209.0,2336.0
-0.27909404039382935,-0.3055464029312134,0.4968883991241455,-3.87890625,-2.578125,-0.76953125,0.0959528312087059,-0.435002863407135,2.314269542694092,1987.0,2978.0,2205.0,2332.0
-0.24323369562625885,-0.34699177742004395,0.36360296607017517,-3.28515625,-1.81640625,0.12109375,0.09208662062883377,-0.4524690806865692,2.321810722351074,1987.0,2979.0,2209.0,2333.0
-0.3311697542667389,-0.38686367869377136,0.11957389861345291,-2.97265625,-2.359375,0.46875,0.07497365772724152,-0.4720473289489746,2.319213628768921,1988.0,2981.0,2213.0,2335.0
0.048215534538030624,-0.6660009622573853,-0.3786248564720154,-2.66015625,-3.41796875,1.1171875,0.0894213616847992,-0.5227689146995544,2.2754037380218506,1948.0,2937.0,2174.0,2293.0
1.2063415050506592,-1.965747356414795,-1.1864689588546753,-2.5,-3.65234375,-0.03125,0.22127428650856018,-0.6472563147544861,2.144033908843994,1984.0,2978.0,2214.0,2339.0
1.4631685018539429,-1.660497784614563,-1.6227023601531982,-1.68359375,-3.23046875,-1.359375,0.49778905510902405,-0.7332825660705566,1.9118640422821045,1982.0,2991.0,2219.0,2339.0
0.9472856521606445,-1.3567261695861816,-1.793174147605896,-0.8125,0.69921875,-1.8828125,0.6173908114433289,-0.7362214922904968,1.783177137374878,1974.0,2987.0,2219.0,2336.0
0.9450374841690063,-1.1506403684616089,-1.6516531705856323,-0.87109375,1.078125,-1.8984375,0.7182386517524719,-0.7275204062461853,1.6727937459945679,1983.0,2992.0,2225.0,2346.0
0.9695993661880493,-1.0283361673355103,-1.5481393337249756,-1.17578125,2.25390625,-2.80859375,0.8217805624008179,-0.7143134474754333,1.575961709022522,1968.0,2985.0,2223.0,2335.0
0.11142314970493317,1.2226072549819946,0.4690161645412445,-0.55078125,4.6640625,-4.4375,0.9055448770523071,-0.6368891000747681,1.487007737159729,1968.0,2979.0,2229.0,2346.0
0.2772667109966278,1.7211681604385376,1.0177112817764282,-2.6640625,1.640625,-2.37890625,0.8615495562553406,-0.6255061626434326,1.5750963687896729,1973.0,2945.0,2209.0,2357.0
0.34299400448799133,2.570607900619507,1.126723051071167,-1.37890625,0.890625,-2.3125,0.8058021068572998,-0.5977041721343994,1.6995772123336792,1986.0,2869.0,2221.0,2402.0
0.1530705839395523,3.911757230758667,1.1955875158309937,-0.515625,-0.3203125,0.9375,0.6686967611312866,-0.4441690444946289,1.9985380172729492,2000.0,2833.0,2269.0,2506.0
0.3013822138309479,4.353959083557129,1.5402300357818604,-0.4453125,-1.08203125,2.97265625,0.6083390116691589,-0.34134557843208313,2.1645309925079346,2020.0,2837.0,2358.0,2633.0
0.7726312875747681,3.5458414554595947,1.896071195602417,-1.83203125,-2.04296875,5.21875,0.5976073741912842,-0.25083431601524353,2.3319497108459473,1997.0,2800.0,2351.0,2624.0
1.1855218410491943,0.8528478741645813,0.6723841428756714,-2.31640625,-2.55078125,7.8125,0.6659908294677734,-0.19602954387664795,2.485318183898926,2058.0,2849.0,2399.0,2677.0
1.1806881427764893,0.2845917344093323,-0.39203527569770813,-6.28515625,-4.671875,7.34765625,0.712145209312439,-0.18253225088119507,2.48526930809021,2060.0,2851.0,2418.0,2689.0
0.9079935550689697,-2.094991683959961,-1.1855170726776123,-7.45703125,-4.53125,7.28125,0.7556849718093872,-0.1761789619922638,2.431177854537964,2066.0,2848.0,2433.0,2702.0
0.9568470120429993,-8.296930313110352,-1.7151105403900146,-8.37109375,-3.2109375,2.640625,0.8294387459754944,-0.2801433801651001,2.223637580871582,2065.0,2871.0,2494.0,2751.0
-7.555041790008545,-17.005048751831055,-8.476751327514648,-9.22265625,6.09375,-11.203125,1.2420120239257812,-0.49901413917541504,1.0073500871658325,2010.0,2880.0,2585.0,2811.0
-1.0658539533615112,-7.532575607299805,-5.312870025634766,-20.9765625,15.484375,-12.7265625,1.2461111545562744,-0.3590754270553589,0.34213438630104065,1930.0,2898.0,2622.0,2833.0
5.290473461151123,2.9737613201141357,2.852452039718628,-4.0078125,12.0390625,-11.44140625,1.4162288904190063,-0.4073196053504944,0.2601790130138397,1873.0,2855.0,2577.0,2795.0
1.2337985038757324,7.056276321411133,5.186027526855469,-7.46875,11.0625,-14.19921875,1.3895248174667358,-0.5413021445274353,0.5347753763198853,1957.0,2906.0,2607.0,2829.0
2.0486114025115967,7.165661811828613,2.5012049674987793,-5.00390625,-3.83984375,1.63671875,0.9947615265846252,-0.560663104057312,1.3330069780349731,2004.0,2877.0,2544.0,2767.0
