GYR/x,GYR/y,GYR/z,ACC/x,ACC/y,ACC/z,RPY/R,RPY/P,RPY/Y,FINGERS/thumb,FINGERS/index,FINGERS/middle,FINGERS/ring
0.0003674106555990875,-0.001511861803010106,0.00040909016388468444,0.01953125,0.01953125,0.06640625,0.1823970079421997,0.604377031326294,1.5490963459014893,2035.0,2935.0,2687.0,2923.0
0.0034900919999927282,-0.002489120000973344,-0.000514074694365263,-0.01171875,-0.01171875,-0.03515625,0.18575553596019745,0.6013063788414001,1.5363342761993408,2038.0,2931.0,2688.0,2925.0
0.003820202313363552,-0.0024778370279818773,-0.0006532428087666631,-0.01171875,-0.01171875,0.01171875,0.18587562441825867,0.6009774804115295,1.5352507829666138,2034.0,2931.0,2685.0,2921.0
0.005179326515644789,-0.00294444989413023,-0.0008184601902030408,-0.01953125,0.01171875,-0.02734375,0.18767011165618896,0.6000761389732361,1.5322750806808472,2032.0,2928.0,2685.0,2922.0
0.005198282655328512,-0.002884277142584324,-0.0009104256168939173,0.015625,0.01171875,-0.03515625,0.18781864643096924,0.5999665856361389,1.5315853357315063,2033.0,2928.0,2679.0,2922.0
0.004903262015432119,-0.002807013224810362,-0.0008885650313459337,0.015625,0.05078125,0.04296875,0.18773162364959717,0.5999272465705872,1.5310107469558716,2035.0,2930.0,2686.0,2927.0
0.004677875433117151,-0.0030059635173529387,-0.0008118512341752648,-0.01953125,-0.03515625,0.00390625,0.18781661987304688,0.5996678471565247,1.530104398727417,2037.0,2930.0,2689.0,2923.0
0.004606205970048904,-0.003141005989164114,-0.0008998056873679161,0.0078125,-0.00390625,-0.04296875,0.18772351741790771,0.5992128849029541,1.5292176008224487,2035.0,2930.0,2687.0,2921.0
0.004790719598531723,-0.003156202845275402,-0.000986002734862268,-0.01953125,0.00390625,0.00390625,0.1880287081003189,0.598755419254303,1.5284546613693237,2035.0,2929.0,2685.0,2921.0
0.005323220510035753,-0.0033129830844700336,-0.001267976127564907,0.03125,-0.04296875,0.00390625,0.1884298324584961,0.5984067320823669,1.5259120464324951,2035.0,2929.0,2686.0,2923.0
0.005696943961083889,-0.0033620053436607122,-0.0014495147624984384,0.03125,0.03515625,-0.04296875,0.18918703496456146,0.5980082154273987,1.5248382091522217,2033.0,2930.0,2682.0,2921.0
0.005441693123430014,-0.003409525379538536,-0.001355708227492869,-0.08203125,0.07421875,-0.00390625,0.18919964134693146,0.5978862643241882,1.524286150932312,2033.0,2930.0,2683.0,2926.0
0.004304277710616589,-0.0028327801264822483,-0.0011047038715332747,0.0390625,-0.01171875,0.04296875,0.1885637491941452,0.5978708267211914,1.5240010023117065,2031.0,2930.0,2687.0,2922.0
0.0037893333937972784,-0.0025021161418408155,-0.0011195767438039184,0.046875,-0.04296875,-0.00390625,0.1881868839263916,0.5984165668487549,1.5239310264587402,2033.0,2928.0,2685.0,2921.0
0.0033936183899641037,-0.0023713773116469383,-0.0010663927532732487,0.0078125,-0.04296875,-0.04296875,0.1876072883605957,0.5987122058868408,1.523504614830017,2030.0,2923.0,2675.0,2923.0
0.003234817646443844,-0.002362731844186783,-0.0012065607588738203,0.015625,0.00390625,0.00390625,0.18740679323673248,0.5983272790908813,1.5216869115829468,2033.0,2931.0,2687.0,2925.0
